_c0,ts,open,high,low,close,volume,ts_readable,ma_50_raw,ma_50,prev_close,prev_ma50,buy_signal
29,1735691340000,190.58,190.78,190.52,190.72,538.518,2025-01-01 05:59:00,190.40033333333338,,190.58,,0
30,1735691400000,190.71,190.95,190.66,190.94,1583.181,2025-01-01 06:00:00,190.4177419354839,,190.72,,0
31,1735691460000,190.94,191.19,190.89,191.19,2646.342,2025-01-01 06:01:00,190.441875,,190.94,,0
32,1735691520000,191.18,191.36,191.12,191.3,1378.605,2025-01-01 06:02:00,190.46787878787882,,191.19,,0
33,1735691580000,191.31,191.31,191.17,191.25,978.101,2025-01-01 06:03:00,190.49088235294118,,191.3,,0
34,1735691640000,191.25,191.32,191.18,191.24,1005.129,2025-01-01 06:04:00,190.51228571428572,,191.25,,0
35,1735691700000,191.24,191.5,191.19,191.43,1139.892,2025-01-01 06:05:00,190.5377777777778,,191.24,,0
36,1735691760000,191.42,191.42,191.3,191.37,1184.51,2025-01-01 06:06:00,190.56027027027028,,191.43,,0
37,1735691820000,191.37,191.38,191.25,191.32,914.367,2025-01-01 06:07:00,190.58026315789473,,191.37,,0
38,1735691880000,191.33,191.53,191.33,191.53,1932.285,2025-01-01 06:08:00,190.60461538461539,,191.32,,0
39,1735691940000,191.54,191.54,191.39,191.45,914.591,2025-01-01 06:09:00,190.62574999999998,,191.53,,0
40,1735692000000,191.45,191.58,191.4,191.5,1940.516,2025-01-01 06:10:00,190.6470731707317,,191.45,,0
41,1735692060000,191.5,191.5,191.3,191.31,1462.923,2025-01-01 06:11:00,190.66285714285715,,191.5,,0
42,1735692120000,191.3,191.37,191.11,191.2,1363.083,2025-01-01 06:12:00,190.67534883720933,,191.31,,0
43,1735692180000,191.21,191.34,191.2,191.22,642.357,2025-01-01 06:13:00,190.68772727272727,,191.2,,0
44,1735692240000,191.21,191.28,191.14,191.28,1027.85,2025-01-01 06:14:00,190.7008888888889,,191.22,,0
45,1735692300000,191.28,191.34,191.17,191.25,816.434,2025-01-01 06:15:00,190.71282608695654,,191.28,,0
46,1735692360000,191.26,191.54,191.26,191.47,1424.531,2025-01-01 06:16:00,190.72893617021276,,191.25,,0
47,1735692420000,191.47,191.73,191.47,191.57,1288.551,2025-01-01 06:17:00,190.74645833333332,,191.47,,0
48,1735692480000,191.57,191.73,191.57,191.71,618.104,2025-01-01 06:18:00,190.76612244897956,,191.57,,0
49,1735692540000,191.7,191.77,191.67,191.71,2237.42,2025-01-01 06:19:00,190.78499999999997,190.78499999999997,191.71,,0
50,1735692600000,191.71,192.03,191.66,191.94,7677.727,2025-01-01 06:20:00,190.82959999999994,190.82959999999994,191.71,190.78499999999997,0
51,1735692660000,191.93,192.06,191.91,192.03,2012.016,2025-01-01 06:21:00,190.87599999999995,190.87599999999995,191.94,190.82959999999994,0
52,1735692720000,192.04,192.04,191.91,191.92,666.512,2025-01-01 06:22:00,190.91299999999995,190.91299999999995,192.03,190.87599999999995,0
53,1735692780000,191.93,191.98,191.81,191.98,1084.495,2025-01-01 06:23:00,190.95539999999994,190.95539999999994,191.92,190.91299999999995,0
54,1735692840000,191.98,192.21,191.98,192.16,799.287,2025-01-01 06:24:00,191.00159999999997,191.00159999999997,191.98,190.95539999999994,0
55,1735692900000,192.16,192.24,192.05,192.06,1455.844,2025-01-01 06:25:00,191.03999999999996,191.03999999999996,192.16,191.00159999999997,0
56,1735692960000,192.06,192.16,192.05,192.12,1416.826,2025-01-01 06:26:00,191.08159999999995,191.08159999999995,192.06,191.03999999999996,0
57,1735693020000,192.12,192.36,192.11,192.35,2620.023,2025-01-01 06:27:00,191.12759999999997,191.12759999999997,192.12,191.08159999999995,0
58,1735693080000,192.35,192.5,192.2,192.5,3475.036,2025-01-01 06:28:00,191.17599999999996,191.17599999999996,192.35,191.12759999999997,0
59,1735693140000,192.5,192.66,192.46,192.54,3175.95,2025-01-01 06:29:00,191.22639999999996,191.22639999999996,192.5,191.17599999999996,0
60,1735693200000,192.54,192.64,192.28,192.33,4042.129,2025-01-01 06:30:00,191.2746,191.2746,192.54,191.22639999999996,0
61,1735693260000,192.33,192.46,192.26,192.44,1680.767,2025-01-01 06:31:00,191.3234,191.3234,192.33,191.2746,0
62,1735693320000,192.44,192.5,192.19,192.22,1485.257,2025-01-01 06:32:00,191.36520000000002,191.36520000000002,192.44,191.3234,0
63,1735693380000,192.22,192.26,192.13,192.13,906.092,2025-01-01 06:33:00,191.40200000000002,191.40200000000002,192.22,191.36520000000002,0
64,1735693440000,192.12,192.12,191.93,192.07,1345.821,2025-01-01 06:34:00,191.43319999999997,191.43319999999997,192.13,191.40200000000002,0
65,1735693500000,192.06,192.06,191.51,191.59,4417.242,2025-01-01 06:35:00,191.4542,191.4542,192.07,191.43319999999997,0
66,1735693560000,191.6,191.65,191.5,191.51,1404.468,2025-01-01 06:36:00,191.46739999999997,191.46739999999997,191.59,191.4542,0
67,1735693620000,191.51,191.63,191.46,191.61,985.523,2025-01-01 06:37:00,191.482,191.482,191.51,191.46739999999997,0
68,1735693680000,191.61,191.66,191.53,191.61,633.807,2025-01-01 06:38:00,191.49400000000003,191.49400000000003,191.61,191.482,0
69,1735693740000,191.61,191.82,191.49,191.76,535.266,2025-01-01 06:39:00,191.5092,191.5092,191.61,191.49400000000003,0
70,1735693800000,191.76,191.98,191.75,191.8,1008.235,2025-01-01 06:40:00,191.5212,191.5212,191.76,191.5092,0
71,1735693860000,191.81,191.89,191.79,191.83,329.622,2025-01-01 06:41:00,191.53920000000002,191.53920000000002,191.8,191.5212,0
72,1735693920000,191.83,191.89,191.67,191.72,5040.887,2025-01-01 06:42:00,191.55839999999998,191.55839999999998,191.83,191.53920000000002,0
73,1735693980000,191.72,191.79,191.59,191.7,6400.891,2025-01-01 06:43:00,191.57539999999997,191.57539999999997,191.72,191.55839999999998,0
74,1735694040000,191.7,191.7,191.65,191.66,268.576,2025-01-01 06:44:00,191.59539999999998,191.59539999999998,191.7,191.57539999999997,0
75,1735694100000,191.65,191.65,191.32,191.37,1887.76,2025-01-01 06:45:00,191.6092,191.6092,191.66,191.59539999999998,0
76,1735694160000,191.36,191.37,191.22,191.28,848.174,2025-01-01 06:46:00,191.6246,191.6246,191.37,191.6092,0
77,1735694220000,191.28,191.28,191.0,191.04,2755.461,2025-01-01 06:47:00,191.6362,191.6362,191.28,191.6246,0
78,1735694280000,191.05,191.08,191.0,191.02,647.635,2025-01-01 06:48:00,191.64500000000004,191.64500000000004,191.04,191.6362,0
79,1735694340000,191.02,191.08,190.97,191.01,1714.907,2025-01-01 06:49:00,191.65080000000006,191.65080000000006,191.02,191.64500000000004,0
80,1735694400000,191.02,191.15,191.02,191.07,539.908,2025-01-01 06:50:00,191.65340000000006,191.65340000000006,191.01,191.65080000000006,0
81,1735694460000,191.08,191.21,191.07,191.13,546.314,2025-01-01 06:51:00,191.65220000000005,191.65220000000005,191.07,191.65340000000006,0
82,1735694520000,191.14,191.23,191.12,191.19,473.468,2025-01-01 06:52:00,191.65000000000006,191.65000000000006,191.13,191.65220000000005,0
83,1735694580000,191.2,191.2,190.75,190.78,945.417,2025-01-01 06:53:00,191.64060000000006,191.64060000000006,191.19,191.65000000000006,0
84,1735694640000,190.77,191.05,190.69,191.01,752.426,2025-01-01 06:54:00,191.63600000000002,191.63600000000002,190.78,191.64060000000006,0
85,1735694700000,191.02,191.21,191.02,191.18,1354.19,2025-01-01 06:55:00,191.63100000000003,191.63100000000003,191.01,191.63600000000002,0
86,1735694760000,191.18,191.19,191.11,191.12,314.668,2025-01-01 06:56:00,191.62600000000003,191.62600000000003,191.18,191.63100000000003,0
87,1735694820000,191.12,191.25,191.06,191.25,648.637,2025-01-01 06:57:00,191.62460000000002,191.62460000000002,191.12,191.62600000000003,0
88,1735694880000,191.24,191.24,191.13,191.14,187.108,2025-01-01 06:58:00,191.61680000000004,191.61680000000004,191.25,191.62460000000002,0
89,1735694940000,191.14,191.18,191.1,191.17,300.949,2025-01-01 06:59:00,191.61120000000003,191.61120000000003,191.14,191.61680000000004,0
90,1735695000000,191.16,191.41,190.97,191.4,952.764,2025-01-01 07:00:00,191.6092,191.6092,191.17,191.61120000000003,0
91,1735695060000,191.39,191.53,191.34,191.35,1407.045,2025-01-01 07:01:00,191.60999999999996,191.60999999999996,191.4,191.6092,0
92,1735695120000,191.35,191.39,191.17,191.24,632.399,2025-01-01 07:02:00,191.61079999999998,191.61079999999998,191.35,191.60999999999996,0
93,1735695180000,191.25,191.25,191.13,191.23,345.534,2025-01-01 07:03:00,191.611,191.611,191.24,191.61079999999998,0
94,1735695240000,191.22,191.56,191.22,191.43,297.336,2025-01-01 07:04:00,191.61399999999998,191.61399999999998,191.23,191.611,0
95,1735695300000,191.43,191.48,191.41,191.42,620.994,2025-01-01 07:05:00,191.61739999999998,191.61739999999998,191.43,191.61399999999998,0
96,1735695360000,191.41,191.51,191.3,191.5,492.083,2025-01-01 07:06:00,191.618,191.618,191.42,191.61739999999998,0
97,1735695420000,191.5,191.53,191.42,191.53,392.669,2025-01-01 07:07:00,191.61720000000005,191.61720000000005,191.5,191.618,0
98,1735695480000,191.53,191.57,191.52,191.55,222.775,2025-01-01 07:08:00,191.614,191.614,191.53,191.61720000000005,0
99,1735695540000,191.56,191.63,191.34,191.35,1816.181,2025-01-01 07:09:00,191.60680000000005,191.60680000000005,191.55,191.614,0
100,1735695600000,191.34,191.5,191.34,191.46,364.83,2025-01-01 07:10:00,191.59720000000002,191.59720000000002,191.35,191.60680000000005,0
101,1735695660000,191.45,191.57,191.38,191.48,934.265,2025-01-01 07:11:00,191.5862,191.5862,191.46,191.59720000000002,0
102,1735695720000,191.48,191.48,191.38,191.38,159.738,2025-01-01 07:12:00,191.57539999999997,191.57539999999997,191.48,191.5862,0
103,1735695780000,191.39,191.47,191.34,191.35,790.347,2025-01-01 07:13:00,191.56279999999998,191.56279999999998,191.38,191.57539999999997,0
104,1735695840000,191.35,191.35,191.18,191.21,497.742,2025-01-01 07:14:00,191.54379999999995,191.54379999999995,191.35,191.56279999999998,0
105,1735695900000,191.21,191.23,191.05,191.08,2420.495,2025-01-01 07:15:00,191.52419999999995,191.52419999999995,191.21,191.54379999999995,0
106,1735695960000,191.08,191.15,191.05,191.13,413.025,2025-01-01 07:16:00,191.50439999999992,191.50439999999992,191.08,191.52419999999995,0
107,1735696020000,191.13,191.14,191.0,191.03,1108.178,2025-01-01 07:17:00,191.47799999999992,191.47799999999992,191.13,191.50439999999992,0
108,1735696080000,191.03,191.09,191.03,191.07,245.923,2025-01-01 07:18:00,191.44939999999994,191.44939999999994,191.03,191.47799999999992,0
109,1735696140000,191.08,191.21,191.05,191.2,279.411,2025-01-01 07:19:00,191.4226,191.4226,191.07,191.44939999999994,0
110,1735696200000,191.2,191.21,190.78,190.8,1601.626,2025-01-01 07:20:00,191.39199999999997,191.39199999999997,191.2,191.4226,0
111,1735696260000,190.8,190.95,190.8,190.84,823.789,2025-01-01 07:21:00,191.36,191.36,190.8,191.39199999999997,0
112,1735696320000,190.84,190.85,190.44,190.61,1092.505,2025-01-01 07:22:00,191.32780000000002,191.32780000000002,190.84,191.36,0
113,1735696380000,190.62,190.73,190.54,190.73,194.208,2025-01-01 07:23:00,191.29980000000003,191.29980000000003,190.61,191.32780000000002,0
114,1735696440000,190.72,190.72,190.44,190.48,804.096,2025-01-01 07:24:00,191.26800000000003,191.26800000000003,190.73,191.29980000000003,0
115,1735696500000,190.49,190.59,190.48,190.55,464.132,2025-01-01 07:25:00,191.24719999999996,191.24719999999996,190.48,191.26800000000003,0
116,1735696560000,190.55,190.55,190.39,190.46,638.596,2025-01-01 07:26:00,191.22619999999995,191.22619999999995,190.55,191.24719999999996,0
117,1735696620000,190.46,190.68,190.45,190.68,497.357,2025-01-01 07:27:00,191.20759999999996,191.20759999999996,190.46,191.22619999999995,0
118,1735696680000,190.69,190.96,190.68,190.86,625.953,2025-01-01 07:28:00,191.19259999999997,191.19259999999997,190.68,191.20759999999996,0
119,1735696740000,190.85,190.85,190.66,190.7,991.525,2025-01-01 07:29:00,191.1714,191.1714,190.86,191.19259999999997,0
120,1735696800000,190.7,190.87,190.62,190.85,1217.906,2025-01-01 07:30:00,191.15239999999997,191.15239999999997,190.7,191.1714,0
121,1735696860000,190.86,191.08,190.86,190.97,884.658,2025-01-01 07:31:00,191.13519999999997,191.13519999999997,190.85,191.15239999999997,0
122,1735696920000,190.97,191.05,190.84,190.92,1253.193,2025-01-01 07:32:00,191.11919999999998,191.11919999999998,190.97,191.13519999999997,0
123,1735696980000,190.93,191.13,190.86,191.06,592.879,2025-01-01 07:33:00,191.1064,191.1064,190.92,191.11919999999998,0
124,1735697040000,191.07,191.12,191.0,191.02,534.158,2025-01-01 07:34:00,191.0936,191.0936,191.06,191.1064,0
125,1735697100000,191.02,191.12,190.93,190.98,583.812,2025-01-01 07:35:00,191.08579999999998,191.08579999999998,191.02,191.0936,0
126,1735697160000,190.98,191.1,190.94,190.95,689.652,2025-01-01 07:36:00,191.0792,191.0792,190.98,191.08579999999998,0
127,1735697220000,190.96,190.96,190.85,190.87,425.055,2025-01-01 07:37:00,191.0758,191.0758,190.95,191.0792,0
128,1735697280000,190.87,190.95,190.74,190.79,1020.647,2025-01-01 07:38:00,191.07120000000003,191.07120000000003,190.87,191.0758,0
129,1735697340000,190.79,190.79,190.64,190.66,1618.371,2025-01-01 07:39:00,191.06420000000003,191.06420000000003,190.79,191.07120000000003,0
130,1735697400000,190.67,190.85,190.64,190.85,526.279,2025-01-01 07:40:00,191.05980000000002,191.05980000000002,190.66,191.06420000000003,0
131,1735697460000,190.84,191.04,190.83,190.88,726.064,2025-01-01 07:41:00,191.05480000000003,191.05480000000003,190.85,191.05980000000002,0
132,1735697520000,190.88,190.91,190.78,190.79,518.047,2025-01-01 07:42:00,191.04680000000005,191.04680000000005,190.88,191.05480000000003,0
133,1735697580000,190.79,191.07,190.77,191.0,5214.514,2025-01-01 07:43:00,191.05120000000005,191.05120000000005,190.79,191.04680000000005,0
134,1735697640000,191.01,191.26,191.0,191.24,3871.444,2025-01-01 07:44:00,191.0558,191.0558,191.0,191.05120000000005,1
135,1735697700000,191.24,191.24,190.89,190.9,300.054,2025-01-01 07:45:00,191.05020000000002,191.05020000000002,191.24,191.0558,0
136,1735697760000,190.91,190.91,190.81,190.83,477.961,2025-01-01 07:46:00,191.04440000000002,191.04440000000002,190.9,191.05020000000002,0
137,1735697820000,190.82,190.92,190.63,190.68,1269.438,2025-01-01 07:47:00,191.033,191.033,190.83,191.04440000000002,0
138,1735697880000,190.68,190.9,190.64,190.9,610.435,2025-01-01 07:48:00,191.0282,191.0282,190.68,191.033,0
139,1735697940000,190.9,190.95,190.85,190.89,498.171,2025-01-01 07:49:00,191.02259999999998,191.02259999999998,190.9,191.0282,0
140,1735698000000,190.88,190.95,190.76,190.77,515.87,2025-01-01 07:50:00,191.01,191.01,190.89,191.02259999999998,0
141,1735698060000,190.77,190.78,190.65,190.67,320.598,2025-01-01 07:51:00,190.99640000000002,190.99640000000002,190.77,191.01,0
142,1735698120000,190.66,190.75,190.57,190.75,897.796,2025-01-01 07:52:00,190.98660000000004,190.98660000000004,190.67,190.99640000000002,0
143,1735698180000,190.75,190.8,190.69,190.77,452.542,2025-01-01 07:53:00,190.97740000000002,190.97740000000002,190.75,190.98660000000004,0
144,1735698240000,190.78,190.87,190.65,190.66,1119.22,2025-01-01 07:54:00,190.96200000000002,190.96200000000002,190.77,190.97740000000002,0
145,1735698300000,190.67,190.67,190.56,190.58,252.816,2025-01-01 07:55:00,190.94520000000003,190.94520000000003,190.66,190.96200000000002,0
146,1735698360000,190.57,190.61,190.51,190.57,385.008,2025-01-01 07:56:00,190.92660000000004,190.92660000000004,190.58,190.94520000000003,0
147,1735698420000,190.57,190.57,190.44,190.48,423.067,2025-01-01 07:57:00,190.90560000000002,190.90560000000002,190.57,190.92660000000004,0
148,1735698480000,190.48,190.56,190.45,190.56,636.88,2025-01-01 07:58:00,190.8858,190.8858,190.48,190.90560000000002,0
149,1735698540000,190.55,190.65,190.54,190.64,200.593,2025-01-01 07:59:00,190.87159999999997,190.87159999999997,190.56,190.8858,0
150,1735698600000,190.65,190.9,190.6,190.9,887.638,2025-01-01 08:00:00,190.86039999999997,190.86039999999997,190.64,190.87159999999997,1
151,1735698660000,190.9,190.91,190.74,190.74,302.723,2025-01-01 08:01:00,190.8456,190.8456,190.9,190.86039999999997,0
152,1735698720000,190.73,190.81,190.71,190.77,219.766,2025-01-01 08:02:00,190.83339999999995,190.83339999999995,190.74,190.8456,0
153,1735698780000,190.77,190.81,190.71,190.73,110.156,2025-01-01 08:03:00,190.82099999999994,190.82099999999994,190.77,190.83339999999995,0
154,1735698840000,190.74,190.95,190.7,190.95,880.687,2025-01-01 08:04:00,190.81579999999997,190.81579999999997,190.73,190.82099999999994,1
155,1735698900000,190.94,191.08,190.92,191.02,830.641,2025-01-01 08:05:00,190.81459999999998,190.81459999999998,190.95,190.81579999999997,0
156,1735698960000,191.02,191.07,191.01,191.01,215.618,2025-01-01 08:06:00,190.81220000000002,190.81220000000002,191.02,190.81459999999998,0
157,1735699020000,191.0,191.07,191.0,191.07,341.017,2025-01-01 08:07:00,190.81300000000002,190.81300000000002,191.01,190.81220000000002,0
158,1735699080000,191.07,191.24,191.04,191.19,460.327,2025-01-01 08:08:00,190.8154,190.8154,191.07,190.81300000000002,0
159,1735699140000,191.2,191.2,191.08,191.1,699.793,2025-01-01 08:09:00,190.8134,190.8134,191.19,190.8154,0
160,1735699200000,191.09,191.25,191.05,191.21,1632.347,2025-01-01 08:10:00,190.82160000000005,190.82160000000005,191.1,190.8134,0
161,1735699260000,191.2,191.24,191.14,191.24,433.069,2025-01-01 08:11:00,190.8296,190.8296,191.21,190.82160000000005,0
162,1735699320000,191.23,191.3,191.18,191.2,1170.132,2025-01-01 08:12:00,190.8414,190.8414,191.24,190.8296,0
163,1735699380000,191.2,191.35,191.2,191.22,343.971,2025-01-01 08:13:00,190.85119999999998,190.85119999999998,191.2,190.8414,0
164,1735699440000,191.22,191.31,191.2,191.31,639.984,2025-01-01 08:14:00,190.8678,190.8678,191.22,190.85119999999998,0
165,1735699500000,191.32,191.35,191.15,191.22,4421.798,2025-01-01 08:15:00,190.88119999999995,190.88119999999995,191.31,190.8678,0
166,1735699560000,191.22,191.39,191.22,191.38,734.568,2025-01-01 08:16:00,190.8995999999999,190.8995999999999,191.22,190.88119999999995,0
167,1735699620000,191.37,191.6,191.37,191.6,1150.334,2025-01-01 08:17:00,190.91799999999995,190.91799999999995,191.38,190.8995999999999,0
168,1735699680000,191.6,191.85,191.59,191.74,1071.255,2025-01-01 08:18:00,190.93559999999997,190.93559999999997,191.6,190.91799999999995,0
169,1735699740000,191.75,191.78,191.65,191.66,1728.022,2025-01-01 08:19:00,190.95479999999992,190.95479999999992,191.74,190.93559999999997,0
170,1735699800000,191.67,191.83,191.58,191.77,2180.698,2025-01-01 08:20:00,190.97319999999993,190.97319999999993,191.66,190.95479999999992,0
171,1735699860000,191.76,191.92,191.7,191.89,1702.459,2025-01-01 08:21:00,190.99159999999995,190.99159999999995,191.77,190.97319999999993,0
172,1735699920000,191.9,192.04,191.87,191.96,1001.73,2025-01-01 08:22:00,191.01239999999996,191.01239999999996,191.89,190.99159999999995,0
173,1735699980000,191.95,191.95,191.83,191.84,888.547,2025-01-01 08:23:00,191.02799999999996,191.02799999999996,191.96,191.01239999999996,0
174,1735700040000,191.84,191.86,191.47,191.47,9887.096,2025-01-01 08:24:00,191.03699999999998,191.03699999999998,191.84,191.02799999999996,0
175,1735700100000,191.48,191.62,191.48,191.57,1146.341,2025-01-01 08:25:00,191.04879999999997,191.04879999999997,191.47,191.03699999999998,0
176,1735700160000,191.57,191.61,191.5,191.55,819.658,2025-01-01 08:26:00,191.06079999999997,191.06079999999997,191.57,191.04879999999997,0
177,1735700220000,191.56,191.61,191.51,191.53,98.107,2025-01-01 08:27:00,191.07399999999996,191.07399999999996,191.55,191.06079999999997,0
178,1735700280000,191.53,191.63,191.52,191.6,702.497,2025-01-01 08:28:00,191.0902,191.0902,191.53,191.07399999999996,0
179,1735700340000,191.6,191.6,191.51,191.59,1076.24,2025-01-01 08:29:00,191.1088,191.1088,191.6,191.0902,0
180,1735700400000,191.59,191.59,191.45,191.45,1160.71,2025-01-01 08:30:00,191.12080000000003,191.12080000000003,191.59,191.1088,0
181,1735700460000,191.46,191.52,191.23,191.24,924.859,2025-01-01 08:31:00,191.12800000000004,191.12800000000004,191.45,191.12080000000003,0
182,1735700520000,191.24,191.33,191.15,191.15,881.321,2025-01-01 08:32:00,191.13520000000005,191.13520000000005,191.24,191.12800000000004,0
183,1735700580000,191.14,191.24,191.12,191.22,818.373,2025-01-01 08:33:00,191.13960000000003,191.13960000000003,191.15,191.13520000000005,0
184,1735700640000,191.22,191.22,191.17,191.18,190.723,2025-01-01 08:34:00,191.13840000000005,191.13840000000005,191.22,191.13960000000003,0
185,1735700700000,191.18,191.23,191.12,191.23,432.516,2025-01-01 08:35:00,191.145,191.145,191.18,191.13840000000005,0
186,1735700760000,191.23,191.3,191.2,191.29,524.725,2025-01-01 08:36:00,191.15420000000003,191.15420000000003,191.23,191.145,0
187,1735700820000,191.29,191.45,191.26,191.3,828.958,2025-01-01 08:37:00,191.16660000000005,191.16660000000005,191.29,191.15420000000003,0
188,1735700880000,191.31,191.33,191.16,191.18,199.297,2025-01-01 08:38:00,191.1722,191.1722,191.3,191.16660000000005,0
189,1735700940000,191.18,191.18,191.13,191.14,159.607,2025-01-01 08:39:00,191.1772,191.1772,191.18,191.1722,0
190,1735701000000,191.14,191.18,191.13,191.18,348.957,2025-01-01 08:40:00,191.18540000000002,191.18540000000002,191.14,191.1772,0
191,1735701060000,191.17,191.22,191.03,191.06,1167.181,2025-01-01 08:41:00,191.19320000000005,191.19320000000005,191.18,191.18540000000002,0
192,1735701120000,191.05,191.09,191.04,191.09,373.72,2025-01-01 08:42:00,191.2,191.2,191.06,191.19320000000005,0
193,1735701180000,191.09,191.15,191.08,191.12,225.742,2025-01-01 08:43:00,191.207,191.207,191.09,191.2,0
194,1735701240000,191.13,191.15,191.11,191.15,156.675,2025-01-01 08:44:00,191.2168,191.2168,191.12,191.207,0
195,1735701300000,191.15,191.15,191.05,191.15,422.449,2025-01-01 08:45:00,191.2282,191.2282,191.15,191.2168,0
196,1735701360000,191.15,191.25,191.12,191.12,507.583,2025-01-01 08:46:00,191.2392,191.2392,191.15,191.2282,0
197,1735701420000,191.12,191.12,190.9,190.99,1002.15,2025-01-01 08:47:00,191.24940000000004,191.24940000000004,191.12,191.2392,0
198,1735701480000,191.0,191.08,190.96,191.08,287.147,2025-01-01 08:48:00,191.25980000000004,191.25980000000004,190.99,191.24940000000004,0
199,1735701540000,191.07,191.14,191.04,191.05,556.606,2025-01-01 08:49:00,191.268,191.268,191.08,191.25980000000004,0
200,1735701600000,191.05,191.05,190.84,190.89,1038.183,2025-01-01 08:50:00,191.2678,191.2678,191.05,191.268,0
201,1735701660000,190.88,190.95,190.76,190.9,3107.908,2025-01-01 08:51:00,191.271,191.271,190.89,191.2678,0
202,1735701720000,190.9,191.09,190.9,191.02,1423.609,2025-01-01 08:52:00,191.27599999999998,191.27599999999998,190.9,191.271,0
203,1735701780000,191.02,191.05,190.97,190.98,189.461,2025-01-01 08:53:00,191.28099999999998,191.28099999999998,191.02,191.27599999999998,0
204,1735701840000,190.98,191.01,190.93,190.97,1044.86,2025-01-01 08:54:00,191.28139999999996,191.28139999999996,190.98,191.28099999999998,0
205,1735701900000,190.98,191.06,190.97,190.97,400.268,2025-01-01 08:55:00,191.28039999999993,191.28039999999993,190.97,191.28139999999996,0
206,1735701960000,190.97,190.99,190.9,190.97,369.629,2025-01-01 08:56:00,191.27959999999993,191.27959999999993,190.97,191.28039999999993,0
207,1735702020000,190.96,190.96,190.8,190.81,405.638,2025-01-01 08:57:00,191.27439999999996,191.27439999999996,190.97,191.27959999999993,0
208,1735702080000,190.81,190.84,190.75,190.76,524.312,2025-01-01 08:58:00,191.26579999999998,191.26579999999998,190.81,191.27439999999996,0
209,1735702140000,190.76,190.87,190.58,190.62,12812.903,2025-01-01 08:59:00,191.25619999999998,191.25619999999998,190.76,191.26579999999998,0
210,1735702200000,190.61,190.71,190.61,190.71,797.73,2025-01-01 09:00:00,191.2462,191.2462,190.62,191.25619999999998,0
211,1735702260000,190.71,190.73,190.59,190.59,2303.774,2025-01-01 09:01:00,191.2332,191.2332,190.71,191.2462,0
212,1735702320000,190.58,190.6,190.52,190.6,2639.555,2025-01-01 09:02:00,191.22119999999998,191.22119999999998,190.59,191.2332,0
213,1735702380000,190.6,190.6,190.54,190.58,889.411,2025-01-01 09:03:00,191.20840000000004,191.20840000000004,190.6,191.22119999999998,0
214,1735702440000,190.58,190.58,190.51,190.56,328.309,2025-01-01 09:04:00,191.19340000000003,191.19340000000003,190.58,191.20840000000004,0
215,1735702500000,190.57,190.6,190.48,190.48,2096.674,2025-01-01 09:05:00,191.17860000000002,191.17860000000002,190.56,191.19340000000003,0
216,1735702560000,190.48,190.5,190.45,190.46,613.405,2025-01-01 09:06:00,191.1602,191.1602,190.48,191.17860000000002,0
217,1735702620000,190.45,190.5,190.38,190.44,1789.572,2025-01-01 09:07:00,191.13699999999997,191.13699999999997,190.46,191.1602,0
218,1735702680000,190.44,190.48,190.41,190.42,645.475,2025-01-01 09:08:00,191.11059999999998,191.11059999999998,190.44,191.13699999999997,0
219,1735702740000,190.42,190.58,190.41,190.58,1781.572,2025-01-01 09:09:00,191.08899999999997,191.08899999999997,190.42,191.11059999999998,0
220,1735702800000,190.58,190.62,190.48,190.53,1193.995,2025-01-01 09:10:00,191.06419999999997,191.06419999999997,190.58,191.08899999999997,0
221,1735702860000,190.52,190.54,190.39,190.39,887.412,2025-01-01 09:11:00,191.03419999999997,191.03419999999997,190.53,191.06419999999997,0
222,1735702920000,190.4,190.43,190.39,190.39,985.481,2025-01-01 09:12:00,191.00279999999998,191.00279999999998,190.39,191.03419999999997,0
223,1735702980000,190.4,190.58,190.38,190.58,1351.874,2025-01-01 09:13:00,190.97760000000002,190.97760000000002,190.39,191.00279999999998,0
224,1735703040000,190.58,190.59,190.5,190.53,627.408,2025-01-01 09:14:00,190.95880000000005,190.95880000000005,190.58,190.97760000000002,0
225,1735703100000,190.52,190.52,190.45,190.48,405.385,2025-01-01 09:15:00,190.937,190.937,190.53,190.95880000000005,0
226,1735703160000,190.48,190.48,190.38,190.45,310.73,2025-01-01 09:16:00,190.91500000000005,190.91500000000005,190.48,190.937,0
227,1735703220000,190.44,190.48,190.15,190.2,1433.326,2025-01-01 09:17:00,190.88840000000005,190.88840000000005,190.45,190.91500000000005,0
228,1735703280000,190.2,190.2,190.04,190.09,643.768,2025-01-01 09:18:00,190.85820000000004,190.85820000000004,190.2,190.88840000000005,0
229,1735703340000,190.09,190.29,190.09,190.29,1014.762,2025-01-01 09:19:00,190.83220000000009,190.83220000000009,190.09,190.85820000000004,0
230,1735703400000,190.29,190.42,190.28,190.39,667.607,2025-01-01 09:20:00,190.8110000000001,190.8110000000001,190.29,190.83220000000009,0
231,1735703460000,190.38,190.43,190.28,190.37,370.859,2025-01-01 09:21:00,190.79360000000008,190.79360000000008,190.39,190.8110000000001,0
232,1735703520000,190.37,190.41,190.34,190.41,253.525,2025-01-01 09:22:00,190.77880000000007,190.77880000000007,190.37,190.79360000000008,0
233,1735703580000,190.41,190.42,190.4,190.42,111.97,2025-01-01 09:23:00,190.76280000000006,190.76280000000006,190.41,190.77880000000007,0
234,1735703640000,190.42,190.42,190.4,190.42,150.721,2025-01-01 09:24:00,190.74760000000003,190.74760000000003,190.42,190.76280000000006,0
